20	28	1	0.6
21	28	1	3.9
22	28	1	0.6
23	28	1	1.8
28	29	0	1.15534
27	29	0	2.59155
17	29	0	1.05875
3	29	0	0.534659
19	29	0	0.182684
5	29	0	0.425904
26	29	0	0.122456
25	29	0	0.161069
22	29	0	0.292239
1	29	1	0.3
2	29	1	0.3
3	29	1	0.9
4	29	1	0.3
5	29	1	0.9
6	29	1	0.6
7	29	1	1.5
8	29	1	1.2
9	29	1	1.2
10	29	1	0.3
11	29	1	0.3
12	29	1	1.8
13	29	1	0.3
14	29	1	0.6
15	29	1	0.3
16	29	1	0.6
17	29	1	2.1
18	29	1	0.9
19	29	1	1.8
20	29	1	0.3
21	29	1	3.3
22	29	1	0.6
23	29	1	1.2
24	29	1	1.5
29	18	0	1.57391
28	18	0	2.00896
27	18	0	1.24418
19	18	0	0.165299
26	18	0	0.110803
25	18	0	0.101827
22	18	0	0.082085
1	18	1	0.3
2	18	1	0.3
3	18	1	0.3
4	18	1	0.3
5	18	1	0.3
6	18	1	0.6
7	18	1	0.9
8	18	1	3.9
9	18	1	0.9
10	18	1	0.3
11	18	1	0.3
12	18	1	1.2
13	18	1	0.3
14	18	1	0.6
15	18	1	0.3
16	18	1	0.3
17	18	1	0.6
19	18	1	1.2
20	18	1	0.3
21	18	1	2.7
22	18	1	0.6
23	18	1	1.2
24	18	1	0.6
18	27	0	3.44942
29	27	0	2.96906
28	27	0	6.79646
24	27	1	1.2
27	30	0	11.611
18	30	0	3.81233
29	30	0	3.69568
28	30	0	4.89337
17	30	0	0.56863
3	30	0	0.295561
19	30	0	0.267435
5	30	0	0.570189
26	30	0	0.179267
25	30	0	0.30384
22	30	0	0.125357
6	30	1	0.6
7	30	1	3.6
8	30	1	1.5
9	30	1	1.8
10	30	1	0.9
11	30	1	0.9
12	30	1	10.5
13	30	1	0.9
14	30	1	1.8
15	30	1	0.9
16	30	1	0.9
17	30	1	5.1
18	30	1	2.1
19	30	1	6.9
20	30	1	1.5
21	30	1	18.6
22	30	1	5.4
23	30	1	9.9
24	30	1	3.9
3	30	1	6
30	31	0	2.39389
27	31	0	2.326
18	31	0	0.367879
29	31	0	0.332871
28	31	0	0.38458
17	31	0	0.129297
3	31	0	0.0672055
19	31	0	0.0608101
5	31	0	0.131719
26	31	0	0.0407622
25	31	0	0.0333733
22	31	0	0.0301974
9	31	1	0.6
10	31	1	0.3
11	31	1	0.3
7	31	1	0.3
12	31	1	0.3
13	31	1	0.3
14	31	1	0.6
15	31	1	0.3
16	31	1	0.3
17	31	1	0.6
18	31	1	0.3
19	31	1	1.2
20	31	1	0.3
21	31	1	2.7
22	31	1	0.6
23	31	1	1.2
24	31	1	0.3
3	31	1	0.6
31	32	0	4.21657
30	32	0	10.8018
27	32	0	9.79953
18	32	0	1.55119
29	32	0	1.40358
28	32	0	1.62161
17	32	0	0.532226
3	32	0	0.276639
19	32	0	0.250313
5	32	0	0.542199
26	32	0	0.16779
25	32	0	0.137375
22	32	0	0.124302
9	32	1	0.3
10	32	1	0.6
11	32	1	0.9
7	32	1	0.9
12	32	1	1.2
13	32	1	1.5
14	32	1	3.6
15	32	1	1.8
16	32	1	1.8
17	32	1	3.9
18	32	1	1.8
19	32	1	7.5
20	32	1	1.8
21	32	1	18
22	32	1	4.2
23	32	1	8.4
24	32	1	2.1
3	32	1	4.5
32	30	0	10.6207
31	30	0	0.857081
30	12	0	17.4234
32	12	0	6.70984
31	12	0	0.571673
27	12	0	6.1855
18	12	0	1.70888
29	12	0	2.07644
28	12	0	3.17019
17	12	0	0.725275
19	12	0	0.0258459
19	12	1	2.1
20	12	1	0.6
21	12	1	8.1
17	12	1	3
22	12	1	3.3
23	12	1	3.9
24	12	1	2.7
3	12	1	4.2
25	12	1	1.5
12	7	0	1.65511
30	7	0	2.86751
32	7	0	1.3852
31	7	0	0.149569
27	7	0	0.347897
18	7	0	0.795841
29	7	0	0.0497871
28	7	0	2.03987
17	7	0	0.842645
17	7	1	0.9
21	7	1	2.4
22	7	1	0.9
23	7	1	1.2
24	7	1	3
3	7	1	0.9
25	7	1	1.2
5	7	1	1.5
26	7	1	0.6
7	32	0	0.67032
12	32	0	0.945914
25	32	1	0.3
5	32	1	0.9
26	32	1	0.3
7	30	0	2.56955
12	30	0	12.1418
25	30	1	1.5
5	30	1	3.6
26	30	1	1.2
27	30	1	6.9
5	12	1	3
26	12	1	0.9
27	12	1	7.8
12	33	0	13.3669
30	33	0	16.2039
32	33	0	3.87426
7	33	0	2.08072
31	33	0	0.193133
27	33	0	2.3821
18	33	0	0.908191
29	33	0	0.0692089
21	33	1	2.4
22	33	1	3.9
23	33	1	0.9
24	33	1	2.7
3	33	1	8.1
25	33	1	3.6
5	33	1	9.9
26	33	1	3.3
17	33	1	6.6
19	33	1	3.3
27	33	1	15.6
28	33	1	5.7
33	12	0	5.51546
28	12	1	1.5
12	1	0	3.24055
33	1	0	6.21684
30	1	0	2.46167
32	1	0	0.57725
7	1	0	1.08941
31	1	0	0.0247235
27	1	0	0.0484338
23	1	1	0.3
24	1	1	1.5
3	1	1	1.2
22	1	1	0.6
25	1	1	0.9
5	1	1	1.8
26	1	1	1.2
17	1	1	1.2
19	1	1	0.6
27	1	1	5.4
28	1	1	1.8
1	33	0	4.98626
29	33	1	2.1
18	33	1	1.8
30	33	1	5.1
29	1	1	0.3
18	1	1	0.6
30	1	1	3
31	1	1	0.3
31	33	1	0.6
32	33	1	3.6
33	34	0	1.62481
1	34	0	1.95844
12	34	0	0.156698
30	34	0	0.12474
32	34	0	0.0202419
7	34	0	0.0135686
22	34	1	0.3
25	34	1	0.6
5	34	1	0.9
26	34	1	1.5
17	34	1	0.6
19	34	1	0.3
3	34	1	0.3
27	34	1	7.2
28	34	1	1.8
29	34	1	0.3
18	34	1	0.9
30	34	1	5.4
31	34	1	0.3
32	34	1	1.8
34	15	0	0.904837
33	15	0	2.37503
30	15	0	1.15664
32	15	0	0.0183156
22	15	1	0.3
25	15	1	0.3
5	15	1	0.9
26	15	1	0.3
17	15	1	0.6
19	15	1	0.3
3	15	1	0.3
27	15	1	2.1
28	15	1	0.6
29	15	1	0.3
18	15	1	0.3
30	15	1	2.7
31	15	1	0.3
32	15	1	2.1
15	33	0	0.904837
34	33	0	1.12464
33	7	0	4.02901
15	7	0	0.818731
34	7	0	1.56642
19	7	1	0.3
27	7	1	2.1
28	7	1	0.6
29	7	1	0.3
18	7	1	0.3
30	7	1	1.5
31	7	1	0.3
32	7	1	1.8
12	7	1	0.3
7	27	0	0.960881
33	27	0	4.52843
15	27	0	3.61326
34	27	0	0.702743
1	27	0	0.25692
12	27	0	4.22564
30	27	0	8.84428
32	27	0	0.0135686
26	27	1	0.3
28	27	1	0.6
29	27	1	2.1
30	27	1	13.5
31	27	1	0.3
32	27	1	6
27	35	0	0.904837
7	35	0	0.818731
33	35	0	1.72632
15	35	0	0.67032
34	35	0	0.606531
1	35	0	0.232471
12	35	0	0.0889456
30	35	0	0.0756584
32	35	0	0.0122773
26	35	1	0.3
5	35	1	0.6
17	35	1	0.6
19	35	1	0.3
3	35	1	0.3
27	35	1	2.1
28	35	1	0.6
29	35	1	0.3
18	35	1	0.3
30	35	1	1.5
31	35	1	0.3
32	35	1	1.8
12	35	1	0.6
35	29	0	1.64566
7	29	0	1.38423
33	29	0	2.87429
15	29	0	1.10312
34	29	0	0.998141
1	29	0	0.382567
12	29	0	1.05121
30	29	0	0.124508
32	29	0	0.011109
27	29	1	4.2
28	29	1	2.1
30	29	1	3.3
31	29	1	0.6
32	29	1	3.6
35	12	0	1.22215
15	12	0	1.2258
34	12	0	0.964401
29	12	1	1.2
18	12	1	0.9
30	12	1	10.8
31	12	1	1.2
32	12	1	8.4
7	12	1	1.5
29	36	0	7.76747
12	36	0	5.7899
35	36	0	3.1639
27	36	0	2.86282
7	36	0	2.59038
33	36	0	5.42914
15	36	0	2.12083
34	36	0	1.919
1	36	0	0.732168
30	36	0	2.84445
19	36	1	0.3
3	36	1	0.6
17	36	1	0.9
27	36	1	12.3
28	36	1	3.6
29	36	1	1.8
18	36	1	1.8
30	36	1	13.2
31	36	1	2.1
32	36	1	14.1
12	36	1	5.7
7	36	1	2.1
36	13	0	13.8505
29	13	0	3.0542
35	13	0	1.23996
27	13	0	3.08851
33	13	0	2.56047
15	13	0	1.4377
34	13	0	0.752075
30	13	0	8.09073
27	13	1	6.9
28	13	1	1.2
29	13	1	1.2
18	13	1	1.2
30	13	1	16.2
31	13	1	1.8
32	13	1	12.9
12	13	1	8.1
7	13	1	2.4
13	36	0	3.74966
13	30	0	12.9898
36	30	0	11.9388
35	30	0	0.871416
33	30	0	1.30709
15	30	0	0.584128
34	30	0	1.13507
1	30	0	0.157647
28	30	1	0.6
29	30	1	0.9
31	30	1	2.1
32	30	1	14.7
30	18	0	0.972043
36	18	0	3.31243
35	18	0	0.272532
33	18	0	0.60272
34	18	0	0.206061
27	18	1	1.5
28	18	1	0.6
29	18	1	0.3
30	18	1	2.7
31	18	1	0.3
32	18	1	2.1
18	37	0	0.904837
30	37	0	1.48905
13	37	0	1.28963
36	37	0	2.99721
29	37	0	0.605403
12	37	0	0.312303
35	37	0	0.246597
27	37	0	0.22313
7	37	0	0.942715
33	37	0	0.410028
15	37	0	0.165299
34	37	0	0.556138
1	37	0	0.0573265
28	37	1	0.6
29	37	1	0.3
18	37	1	0.3
27	37	1	1.2
30	37	1	2.7
31	37	1	0.3
32	37	1	2.1
12	37	1	1.2
7	37	1	0.3
37	28	0	2.08054
18	28	0	0.859493
30	28	0	3.18398
13	28	0	1.6845
36	28	0	3.01231
29	28	0	0.575064
12	28	0	2.63407
35	28	0	0.234239
7	28	0	3.70315
33	28	0	2.86738
15	28	0	1.05441
34	28	0	1.04435
1	28	0	1.77544
29	28	1	0.3
27	28	1	1.2
30	28	1	4.2
31	28	1	0.3
32	28	1	2.4
33	28	1	3.3
37	12	0	2.20499
13	12	0	5.57913
36	12	0	5.01343
33	12	1	7.2
37	30	0	2.31236
33	30	1	10.5
28	13	0	2.75524
37	13	0	1.88652
18	13	0	1.70699
33	13	1	9.6
13	10	0	2.43133
30	10	0	1.19015
12	10	0	0.835619
28	10	0	0.606531
37	10	0	0.548812
18	10	0	0.496585
36	10	0	1.64491
29	10	0	0.332252
35	10	0	0.135335
27	10	0	0.122456
33	10	0	0.203835
15	10	0	0.090718
34	10	0	0.082085
29	10	1	0.3
18	10	1	0.3
27	10	1	1.2
30	10	1	2.7
31	10	1	0.3
32	10	1	2.1
12	10	1	1.5
7	10	1	0.3
33	10	1	0.9
1	10	1	0.3
10	30	0	2.86354
1	30	1	1.5
1	12	1	1.2
1	13	1	1.2
10	36	0	0.496585
28	36	0	0.301194
37	36	0	0.272532
18	36	0	0.246597
33	36	1	2.1
1	36	1	0.3
13	38	0	2.56366
36	38	0	1.4875
30	38	0	2.22284
12	38	0	1.44285
10	38	0	0.40657
28	38	0	0.246597
37	38	0	0.22313
18	38	0	0.201897
29	38	0	0.135084
35	38	0	0.0550232
27	38	0	0.0497871
7	38	0	0.0450492
33	38	0	0.0590778
15	38	0	0.0368832
34	38	0	0.0333733
1	38	0	0.0100518
30	38	1	2.4
31	38	1	0.3
32	38	1	2.1
12	38	1	1.5
7	38	1	0.3
33	38	1	2.4
1	38	1	0.3
38	30	0	1.64566
38	27	0	1.87474
13	27	0	8.23066
36	27	0	2.69744
10	27	0	0.762211
37	27	0	0.41831
35	27	0	0.0684514
33	27	1	28.5
27	39	0	0.935035
30	39	0	3.00257
38	39	0	0.606531
13	39	0	1.55494
36	39	0	0.902214
12	39	0	1.32446
10	39	0	0.246597
28	39	0	2.51955
37	39	0	0.381932
18	39	0	0.122456
29	39	0	0.0819324
35	39	0	0.0333733
7	39	0	0.616577
33	39	0	0.403712
15	39	0	0.0223708
34	39	0	0.120501
32	39	1	1.8
30	39	1	1.8
12	39	1	1.5
7	39	1	0.3
33	39	1	2.7
1	39	1	0.6
39	26	0	1.15143
27	26	0	3.01942
30	26	0	3.26693
38	26	0	0.69838
13	26	0	1.79041
36	26	0	1.03884
12	26	0	1.00766
10	26	0	0.28394
28	26	0	0.913037
37	26	0	0.15583
18	26	0	0.161242
29	26	0	0.826063
35	26	0	0.0301974
7	26	0	0.0520472
33	26	0	0.663677
15	26	0	0.690562
34	26	0	0.0183156
32	26	1	1.8
30	26	1	3.3
33	26	1	6.3
26	40	0	0.904837
39	40	0	1.06533
27	40	0	0.765542
30	40	0	2.36372
38	40	0	0.496585
13	40	0	1.27308
36	40	0	0.73867
12	40	0	0.827303
10	40	0	0.201897
28	40	0	0.706887
37	40	0	0.171613
18	40	0	0.706789
29	40	0	0.0670805
35	40	0	0.0273237
7	40	0	0.98641
33	40	0	0.851778
15	40	0	0.0183156
34	40	0	0.0412962
32	40	1	1.2
30	40	1	1.8
12	40	1	1.5
7	40	1	0.3
33	40	1	2.7
1	40	1	0.6
40	20	0	3.7371
26	20	0	2.56274
39	20	0	2.54199
27	20	0	3.43597
30	20	0	6.61612
38	20	0	1.40646
36	20	0	2.09211
28	20	0	1.78048
37	20	0	0.368847
29	20	0	0.18999
35	20	0	0.077388
33	20	0	1.54311
34	20	0	0.0632122
32	20	1	3
30	20	1	6.9
12	20	1	6
7	20	1	1.2
33	20	1	11.4
1	20	1	2.4
20	41	0	2.46439
40	41	0	0.67032
26	41	0	0.606531
39	41	0	1.28963
27	41	0	0.513158
30	41	0	1.67958
38	41	0	0.332871
13	41	0	0.853369
36	41	0	0.495146
12	41	0	0.813155
10	41	0	0.135335
28	41	0	3.81411
37	41	0	0.256957
18	41	0	0.0672055
29	41	0	0.0449654
35	41	0	0.0183156
7	41	0	0.451525
33	41	0	0.2861
15	41	0	0.0122773
34	41	0	0.0853826
30	41	1	1.8
12	41	1	1.5
7	41	1	0.3
32	41	1	0.3
33	41	1	3
1	41	1	0.6
41	27	0	3.61826
20	27	0	12.3692
40	27	0	2.42539
39	27	0	1.98575
41	33	0	1.4406
20	33	0	1.82566
40	33	0	0.496585
26	33	0	0.449329
39	33	0	0.739441
38	33	0	0.246597
13	33	0	0.632192
36	33	0	0.366813
10	33	0	0.100259
28	33	0	1.70284
37	33	0	0.807428
35	33	0	0.0135686
12	33	1	1.5
7	33	1	0.3
1	33	1	0.6
27	15	0	1.90353
41	15	0	0.67032
20	15	0	1.65193
40	15	0	0.449329
26	15	0	0.40657
39	15	0	0.367879
38	15	0	0.22313
36	15	0	0.331906
28	15	0	0.0550232
37	15	0	0.0497871
18	15	0	0.0450492
29	15	0	0.0301412
35	15	0	0.0122773
12	15	1	1.5
7	15	1	0.3
33	15	1	3
1	15	1	0.6
41	28	0	3.62315
20	28	0	1.49473
40	28	0	0.40657
39	28	0	0.332871
38	28	0	0.201897
10	28	0	0.082085
34	28	1	0.3
41	20	0	0.868321
34	20	1	0.3
15	20	1	0.3
34	27	1	1.8
20	26	0	1.96293
41	26	0	0.460438
40	26	0	0.334567
34	26	1	0.6
26	13	0	1.15143
20	13	0	1.74276
41	13	0	0.40657
40	13	0	0.272532
39	13	0	0.22313
38	13	0	0.135335
34	13	1	0.3
15	13	1	0.3
35	27	1	1.5
26	12	0	0.77183
20	12	0	1.16821
41	12	0	0.455215
40	12	0	0.182684
39	12	0	0.149569
38	12	0	0.090718
34	12	1	0.3
15	12	1	0.3
35	12	1	0.3
36	27	1	1.8
27	21	0	6.6084
26	21	0	0.900652
28	21	0	0.550429
33	21	0	0.42928
41	21	0	0.318019
40	21	0	0.213174
39	21	0	0.174532
30	21	0	0.486966
38	21	0	0.105859
36	21	0	0.0866702
37	21	0	0.0236204
30	21	1	1.5
12	21	1	2.1
33	21	1	6.6
1	21	1	2.4
34	21	1	3
15	21	1	0.6
7	21	1	0.6
27	21	1	0.6
35	21	1	0.6
29	21	1	1.2
36	21	1	3
13	21	1	0.3
21	42	0	2.13402
27	42	0	3.01495
12	42	0	0.566213
13	42	0	0.393965
26	42	0	0.346805
20	42	0	1.13144
28	42	0	0.532691
15	42	0	0.182684
33	42	0	0.621656
41	42	0	0.316249
40	42	0	0.630897
39	42	0	0.202541
30	42	0	0.205604
38	42	0	0.0407622
36	42	0	0.0333733
10	42	0	0.0165727
30	42	1	0.6
12	42	1	0.9
33	42	1	3.3
1	42	1	0.6
34	42	1	0.3
